Employee_ID,Tasks_Assigned,Tasks_Completed,Context_Switches_Per_Day,Avg_Uninterrupted_Work_Mins,Standard_Hours_Logged,After_Hours_Mins,Missed_Deadlines,Burnout_Risk_Score
EMP03546,15,11,16,19,39.9,539,3,100
EMP03547,36,30,6,115,36.7,8,0,18
EMP03548,30,28,5,90,44.8,54,0,17
EMP03549,32,29,15,48,43.6,198,1,72
EMP03550,38,31,10,54,41.9,133,0,44
EMP03551,47,36,14,45,43.5,184,0,68
EMP03552,24,21,5,118,41.3,17,1,23
EMP03553,17,15,3,95,35.9,5,1,17
EMP03554,26,21,18,22,35.2,263,2,100
EMP03555,10,7,24,27,43.3,341,4,100
EMP03556,46,30,21,30,39.5,240,4,100
EMP03557,14,11,11,70,41.1,141,0,41
EMP03558,44,37,8,69,40.8,193,0,41
EMP03559,50,38,8,45,36.7,170,1,64
EMP03560,47,35,20,21,37.9,375,3,100
EMP03561,36,34,15,70,44.5,151,2,65
EMP03562,48,43,13,67,42.0,107,2,59
EMP03563,49,35,17,21,38.0,309,4,100
EMP03564,39,35,7,100,36.9,13,0,19
EMP03565,17,15,2,115,39.7,40,1,18
EMP03566,34,28,13,58,36.6,62,0,41
EMP03567,47,36,15,50,42.1,110,2,74
EMP03568,28,24,6,75,35.1,41,1,23
EMP03569,41,38,2,74,39.1,24,0,8
EMP03570,34,32,4,110,43.0,53,1,22
EMP03571,16,11,25,24,39.6,317,1,100
EMP03572,23,22,2,103,42.0,19,1,15
EMP03573,23,15,23,22,40.8,401,2,100
EMP03574,31,30,3,67,44.1,0,0,7
EMP03575,41,29,22,16,43.2,241,1,100
EMP03576,26,17,17,18,44.5,503,2,100
EMP03577,26,17,19,20,36.9,496,2,100
EMP03578,36,34,5,120,41.9,1,0,12
EMP03579,36,33,7,116,41.4,16,1,28
EMP03580,27,26,2,109,43.7,50,1,18
EMP03581,47,45,5,119,41.8,3,1,21
EMP03582,24,22,9,43,42.5,200,2,71
EMP03583,36,27,14,56,39.1,165,0,55
EMP03584,12,7,16,28,39.5,360,5,100
EMP03585,28,21,13,50,40.4,166,2,74
EMP03586,44,34,22,26,42.9,473,4,100
EMP03587,12,9,18,19,35.9,359,3,100
EMP03588,34,25,19,27,35.7,474,3,100
EMP03589,39,38,5,120,35.5,6,0,12
EMP03590,12,9,8,55,42.2,102,0,41
EMP03591,44,39,2,94,42.5,56,1,22
EMP03592,27,20,11,63,38.4,69,0,41
EMP03593,14,10,12,50,37.2,68,1,53
EMP03594,39,34,3,81,38.2,14,0,11
EMP03595,45,36,17,27,40.8,518,2,100
EMP03596,29,26,7,95,43.7,51,1,30
EMP03597,14,10,24,16,37.9,534,1,100
EMP03598,21,20,6,118,38.5,8,0,14
EMP03599,13,11,3,98,40.5,41,1,20
EMP03600,21,14,16,15,36.4,415,1,100
EMP03601,14,13,4,73,39.6,51,1,22
EMP03602,13,12,4,65,36.6,4,1,18
EMP03603,48,40,7,73,38.6,5,1,23
EMP03604,37,34,5,95,42.0,24,1,24
EMP03605,33,30,7,76,39.9,5,0,18
EMP03606,38,27,20,16,39.2,447,1,100
EMP03607,14,12,3,94,43.0,19,0,9
EMP03608,46,39,14,58,41.2,142,0,50
EMP03609,27,19,22,19,39.9,303,5,100
EMP03610,29,20,23,27,42.6,217,1,100
EMP03611,34,28,25,24,36.0,454,3,100
EMP03612,42,37,13,59,39.9,113,2,61
EMP03613,16,13,16,17,42.8,444,2,100
EMP03614,24,18,23,27,38.8,306,2,100
EMP03615,13,9,10,40,35.1,175,0,58
EMP03616,15,11,25,27,37.3,553,2,100
EMP03617,47,37,20,16,35.8,592,5,100
EMP03618,31,21,20,21,43.8,403,1,100
EMP03619,44,32,16,17,42.2,524,5,100
EMP03620,37,34,3,98,38.4,56,0,13
EMP03621,23,21,12,64,39.7,170,1,51
EMP03622,26,25,2,101,36.2,36,0,8
EMP03623,36,23,25,27,43.6,209,5,100
EMP03624,30,28,3,94,39.2,56,1,21
EMP03625,23,21,15,52,37.3,66,0,47
EMP03626,25,17,17,27,42.4,524,2,100
EMP03627,21,14,19,27,43.0,473,2,100
EMP03628,23,22,3,82,44.0,44,0,11
EMP03629,23,19,10,54,40.9,87,0,41
EMP03630,47,38,15,70,35.6,165,1,63
EMP03631,25,22,8,58,42.1,100,2,48
EMP03632,42,31,16,19,36.5,588,1,100
EMP03633,35,31,8,64,43.9,104,1,41
EMP03634,41,30,20,20,43.8,294,5,100
EMP03635,48,32,23,29,42.9,301,5,100
EMP03636,11,10,7,90,36.0,46,0,20
EMP03637,40,32,24,30,43.0,418,4,100
EMP03638,10,7,17,16,43.1,440,3,100
EMP03639,26,23,6,115,43.2,0,0,15
EMP03640,13,12,3,119,36.4,52,1,20
EMP03641,10,7,21,30,43.4,431,4,100
EMP03642,10,9,6,85,39.1,6,1,23
EMP03643,46,45,5,118,37.4,34,1,22
EMP03644,24,22,7,72,38.5,40,0,20
EMP03645,49,46,3,97,40.0,43,0,12
EMP03646,30,26,4,98,36.0,29,1,23
EMP03647,39,34,5,74,43.7,1,1,24
EMP03648,44,33,23,22,43.0,415,1,100
EMP03649,10,9,13,61,38.3,83,0,41
EMP03650,13,12,10,43,38.6,121,1,57
EMP03651,31,28,2,95,43.5,26,1,18
EMP03652,46,30,19,16,41.0,402,2,100
EMP03653,32,21,18,26,39.3,354,2,100
EMP03654,13,11,11,69,37.2,120,2,54
EMP03655,34,33,7,80,44.7,13,1,26
EMP03656,34,26,11,64,40.1,128,0,41
EMP03657,23,20,15,52,39.4,124,2,71
EMP03658,11,7,21,20,35.5,299,3,100
EMP03659,35,32,4,103,44.7,17,0,12
EMP03660,28,22,15,62,37.2,166,1,60
EMP03661,28,21,9,64,36.7,191,0,41
EMP03662,35,24,20,23,44.4,523,2,100
EMP03663,47,39,25,28,41.2,251,2,100
EMP03664,21,14,25,16,40.6,568,5,100
EMP03665,50,40,21,18,42.3,287,1,100
EMP03666,47,36,12,64,43.4,147,0,47
EMP03667,23,17,11,57,44.8,63,0,41
EMP03668,49,44,12,45,35.7,142,1,64
EMP03669,48,37,13,56,38.0,199,2,74
EMP03670,13,9,20,27,40.7,598,1,100
EMP03671,27,17,16,28,44.9,376,5,100
EMP03672,36,29,13,57,41.5,108,2,64
EMP03673,45,38,13,66,38.4,178,1,58
EMP03674,39,35,9,50,36.0,105,2,58
EMP03675,30,23,13,45,38.0,102,1,65
EMP03676,20,15,22,15,42.2,588,3,100
EMP03677,50,35,25,15,40.0,367,4,100
EMP03678,39,38,2,94,37.1,42,1,17
EMP03679,30,26,4,94,44.7,0,0,12
EMP03680,47,42,2,116,35.1,45,1,21
EMP03681,21,18,2,98,44.6,53,1,20
EMP03682,16,14,6,119,43.7,25,0,16
EMP03683,49,34,19,15,36.3,335,5,100
EMP03684,36,31,2,111,37.1,51,0,12
EMP03685,12,11,8,46,37.8,188,2,64
EMP03686,11,9,11,53,44.7,158,0,45
EMP03687,33,25,9,57,36.0,151,2,59
EMP03688,39,33,6,86,42.2,27,1,27
EMP03689,45,42,11,44,42.4,127,2,69
EMP03690,41,27,25,28,41.0,366,3,100
EMP03691,16,14,10,44,41.2,122,0,48
EMP03692,41,33,12,70,39.1,115,0,42
EMP03693,24,16,24,25,44.7,410,1,100
EMP03694,42,29,23,20,43.2,378,2,100
EMP03695,47,41,3,75,35.2,32,0,14
EMP03696,43,42,5,91,39.3,59,0,16
EMP03697,10,7,17,24,36.8,417,3,100
EMP03698,22,18,7,80,39.1,37,1,30
EMP03699,43,35,25,18,40.5,208,3,100
EMP03700,29,27,9,49,36.0,126,1,51
EMP03701,50,46,3,73,44.1,45,1,20
EMP03702,44,42,5,74,42.8,22,1,22
EMP03703,42,38,6,66,39.8,1,0,16
EMP03704,43,37,7,110,35.4,14,1,30
EMP03705,23,18,18,25,40.6,551,3,100
EMP03706,25,21,17,22,38.1,295,3,100
EMP03707,42,37,2,102,36.5,54,0,12
EMP03708,44,30,22,16,39.5,592,2,100
EMP03709,38,36,6,107,41.3,15,1,24
EMP03710,45,37,13,62,40.1,148,0,47
EMP03711,16,12,19,23,38.9,318,3,100
EMP03712,10,7,23,23,39.0,491,4,100
EMP03713,27,18,18,17,35.1,268,1,100
EMP03714,45,34,15,66,43.3,120,0,52
EMP03715,49,33,16,19,37.0,453,5,100
EMP03716,18,14,15,56,37.9,169,2,72
EMP03717,35,30,6,77,43.0,56,0,21
EMP03718,12,8,22,17,36.9,413,1,100
EMP03719,38,31,20,29,42.8,510,5,100
EMP03720,23,21,3,76,36.5,0,0,8
EMP03721,31,28,10,59,44.2,191,2,59
EMP03722,43,41,6,102,39.1,24,1,25
EMP03723,11,9,4,76,39.4,34,0,13
EMP03724,41,33,21,19,39.4,240,2,100
EMP03725,11,9,21,19,40.0,345,3,100
EMP03726,16,12,24,27,41.8,472,1,100
EMP03727,44,32,21,30,43.1,515,1,100
EMP03728,26,17,19,29,40.2,390,1,100
EMP03729,50,40,20,28,38.1,501,3,100
EMP03730,31,23,14,55,44.1,105,2,68
EMP03731,24,23,2,95,40.9,48,0,9
EMP03732,18,15,3,85,44.1,49,1,22
EMP03733,29,19,19,27,36.4,533,5,100
EMP03734,49,48,3,87,35.7,7,1,16
EMP03735,39,28,17,15,41.6,470,2,100
EMP03736,29,28,4,76,44.3,23,1,20
EMP03737,28,23,17,16,39.6,498,1,100
EMP03738,18,17,3,108,37.9,11,0,8
EMP03739,18,15,8,55,40.6,67,2,48
EMP03740,42,38,7,72,43.7,6,1,27
EMP03741,31,26,6,69,39.5,47,1,30
EMP03742,44,38,7,101,42.6,33,0,23
EMP03743,29,28,3,98,42.4,16,0,8
EMP03744,35,26,8,50,40.2,195,0,50
EMP03745,20,18,4,87,42.4,29,0,12
EMP03746,17,14,8,62,41.3,168,2,52
EMP03747,34,23,17,21,37.0,549,4,100
EMP03748,16,12,11,47,39.3,182,0,54
EMP03749,24,19,23,29,38.5,247,5,100
EMP03750,41,31,14,65,38.8,99,2,65
EMP03751,31,30,4,90,39.0,53,0,14
EMP03752,19,18,5,73,42.9,52,0,16
EMP03753,46,38,18,17,38.2,297,4,100
EMP03754,11,8,25,21,41.0,212,1,100
EMP03755,15,11,8,66,44.7,74,2,45
EMP03756,27,25,7,116,42.5,56,0,21
EMP03757,38,31,12,62,35.1,168,0,46
EMP03758,17,15,10,46,35.8,142,0,48
EMP03759,40,35,4,89,36.0,47,0,16
EMP03760,21,17,15,40,39.1,82,2,74
EMP03761,12,9,10,50,38.8,150,0,46
EMP03762,28,21,20,25,41.7,356,2,100
EMP03763,22,14,19,27,38.1,467,4,100
EMP03764,41,38,5,97,42.7,1,1,22
EMP03765,46,30,20,27,42.8,588,5,100
EMP03766,20,15,12,48,39.9,129,0,52
EMP03767,28,25,8,56,42.3,162,0,41
EMP03768,18,13,16,16,45.0,312,3,100
EMP03769,23,18,21,29,39.2,419,5,100
EMP03770,18,12,20,19,40.7,562,4,100
EMP03771,23,21,3,107,35.2,9,0,8
EMP03772,32,28,7,65,40.7,37,1,26
EMP03773,24,18,12,52,43.5,67,1,53
EMP03774,43,39,2,97,38.9,49,1,20
EMP03775,28,24,4,92,44.2,17,1,22
EMP03776,30,21,25,21,41.6,424,5,100
EMP03777,40,38,4,70,40.2,6,0,10
EMP03778,40,37,3,100,43.9,57,1,22
EMP03779,38,32,12,69,43.5,173,2,63
EMP03780,19,17,2,110,42.7,0,1,15
EMP03781,22,19,12,59,37.7,136,2,59
EMP03782,23,19,12,67,42.9,147,1,51
EMP03783,37,27,23,28,43.8,593,2,100
EMP03784,40,35,4,113,43.2,49,0,16
EMP03785,20,16,12,54,39.3,67,0,41
EMP03786,16,14,10,70,40.5,89,1,41
EMP03787,36,27,9,52,37.3,107,1,52
EMP03788,27,24,2,72,38.0,7,0,7
EMP03789,37,29,10,51,41.4,70,2,60
EMP03790,29,20,22,18,36.7,303,4,100
EMP03791,35,28,12,42,37.1,125,2,74
EMP03792,33,30,3,104,35.8,14,1,19
EMP03793,40,32,12,49,43.9,154,2,73
EMP03794,22,17,13,51,44.8,92,2,66
EMP03795,50,38,12,51,40.1,152,2,74
EMP03796,29,25,4,101,35.6,17,1,22
EMP03797,19,17,11,54,41.3,99,1,48
EMP03798,19,17,4,116,43.9,16,1,20
EMP03799,12,10,15,59,37.7,126,0,46
EMP03800,25,20,22,24,35.6,549,2,100
EMP03801,26,20,18,29,35.9,588,5,100
EMP03802,19,17,9,56,43.8,117,2,52
EMP03803,39,30,14,48,40.8,78,2,73
EMP03804,41,35,3,85,44.5,23,0,13
EMP03805,17,16,15,48,43.9,157,1,66
EMP03806,26,22,6,115,42.5,5,0,16
EMP03807,45,41,7,99,42.6,3,0,18
EMP03808,21,16,16,25,36.8,248,3,100
EMP03809,24,20,6,109,38.5,33,0,19
EMP03810,28,23,17,29,37.1,515,4,100
EMP03811,32,30,4,89,35.0,50,0,14
EMP03812,16,14,14,56,40.6,152,2,66
EMP03813,15,12,17,23,41.1,575,3,100
EMP03814,24,18,10,62,42.9,108,0,41
EMP03815,22,17,10,67,38.4,101,2,52
EMP03816,35,32,13,53,44.7,129,0,48
EMP03817,46,35,21,26,41.8,428,2,100
EMP03818,42,38,2,93,36.7,26,1,18
EMP03819,20,18,11,56,35.5,107,0,41
EMP03820,11,8,22,26,35.1,231,3,100
EMP03821,14,11,12,65,43.3,73,2,53
EMP03822,30,28,6,95,38.3,22,1,25
EMP03823,27,21,13,41,39.0,61,1,64
EMP03824,29,27,10,53,35.4,76,0,41
EMP03825,14,10,8,41,42.6,111,1,56
EMP03826,17,12,13,47,41.7,62,0,49
EMP03827,15,13,4,114,43.2,40,0,13
EMP03828,21,18,7,112,38.2,47,1,30
EMP03829,25,18,22,17,36.5,222,5,100
EMP03830,48,46,3,92,42.7,16,1,18
EMP03831,32,25,17,18,38.6,335,5,100
EMP03832,47,39,18,23,40.9,394,5,100
EMP03833,41,40,7,119,37.7,40,0,19
EMP03834,17,12,25,20,40.0,567,4,100
EMP03835,25,17,21,16,42.4,598,2,100
EMP03836,45,41,5,110,42.4,12,1,24
EMP03837,33,31,7,95,40.5,15,1,27
EMP03838,23,21,2,81,35.7,54,1,19
EMP03839,13,8,22,16,41.4,283,4,100
EMP03840,33,30,7,73,38.6,22,1,28
EMP03841,18,14,21,28,41.9,567,5,100
EMP03842,29,25,9,69,43.4,187,2,56
EMP03843,33,27,24,30,42.1,378,2,100
EMP03844,43,31,19,30,35.3,349,1,100
EMP03845,46,42,6,95,39.3,58,1,30
EMP03846,18,12,19,30,38.5,431,4,100
EMP03847,11,10,4,97,38.0,49,1,22
EMP03848,12,10,6,81,41.5,28,1,26
EMP03849,26,21,14,70,38.5,75,2,59
EMP03850,12,9,13,58,35.6,146,1,54
EMP03851,22,18,8,48,37.9,68,1,46
EMP03852,40,37,6,71,36.9,16,1,25
EMP03853,30,26,7,113,38.6,36,1,30
EMP03854,27,23,6,99,42.4,36,1,28
EMP03855,49,47,7,100,40.8,32,0,19
EMP03856,30,24,16,22,36.6,485,3,100
EMP03857,26,20,18,21,37.8,433,3,100
EMP03858,47,35,22,28,38.0,264,3,100
EMP03859,29,26,4,120,39.6,27,1,21
EMP03860,19,15,21,15,38.1,546,3,100
EMP03861,13,9,23,25,41.9,509,5,100
EMP03862,35,30,10,59,36.2,63,0,41
EMP03863,15,11,10,40,40.1,148,0,55
EMP03864,19,15,21,18,42.1,518,2,100
EMP03865,39,30,24,15,40.0,270,5,100
EMP03866,30,22,15,53,35.4,157,1,68
EMP03867,46,42,11,53,44.5,175,2,66
EMP03868,50,46,14,59,35.4,65,0,41
EMP03869,21,18,7,106,39.6,51,1,26
EMP03870,26,20,21,28,37.3,201,5,100
EMP03871,14,13,3,82,40.2,20,0,9
EMP03872,35,23,17,29,38.5,258,4,100
EMP03873,48,44,15,42,42.9,182,0,67
EMP03874,41,30,22,20,44.6,521,2,100
EMP03875,38,30,19,29,36.9,410,5,100
EMP03876,38,35,6,67,36.8,57,0,20
EMP03877,45,32,22,24,40.1,501,5,100
EMP03878,41,26,23,28,42.4,417,1,100
EMP03879,18,13,21,29,44.9,458,4,100
EMP03880,15,13,5,100,43.1,42,1,25
EMP03881,37,32,3,101,41.5,27,1,21
EMP03882,36,32,9,50,44.2,86,0,41
EMP03883,41,38,7,84,35.0,28,0,20
EMP03884,23,16,18,24,44.1,495,3,100
EMP03885,22,20,8,56,41.7,184,0,41
EMP03886,47,44,3,84,40.9,43,0,12
EMP03887,49,42,4,95,38.6,15,0,15
EMP03888,25,24,4,99,42.5,51,0,13
EMP03889,26,20,16,28,39.8,471,2,100
EMP03890,50,40,20,15,42.2,247,1,100
EMP03891,28,24,8,42,39.7,148,1,58
EMP03892,10,9,15,50,39.7,127,1,62
EMP03893,11,9,2,93,36.2,34,1,17
EMP03894,34,30,14,45,44.1,117,0,57
EMP03895,46,45,4,72,38.5,15,0,10
EMP03896,26,24,2,87,42.1,40,1,18
EMP03897,34,33,2,120,40.1,20,1,15
EMP03898,25,19,16,19,40.7,348,5,100
EMP03899,17,13,21,20,40.3,242,4,100
EMP03900,27,21,25,28,36.8,441,5,100
EMP03901,47,40,3,76,41.2,30,0,14
EMP03902,37,31,6,85,35.6,19,0,19
EMP03903,23,18,25,22,37.8,402,1,100
EMP03904,43,40,2,85,36.8,53,1,20
EMP03905,50,47,7,73,35.2,51,0,22
EMP03906,44,38,3,90,37.3,43,0,15
EMP03907,43,29,17,16,39.4,233,4,100
EMP03908,38,36,9,45,39.2,132,1,55
EMP03909,18,16,6,120,43.9,31,0,17
EMP03910,38,35,2,114,35.3,37,0,9
EMP03911,25,19,17,16,35.8,279,1,100
EMP03912,48,45,3,116,44.2,58,1,22
EMP03913,29,25,2,115,35.9,22,1,18
EMP03914,17,15,13,56,44.3,163,2,65
EMP03915,10,7,17,28,41.2,234,1,97
EMP03916,19,15,24,29,45.0,450,1,100
EMP03917,17,12,21,18,41.2,546,1,100
EMP03918,48,34,23,30,42.7,381,1,100
EMP03919,14,11,9,54,38.7,118,2,55
EMP03920,13,12,2,120,42.5,42,0,8
EMP03921,37,28,12,45,42.8,130,2,74
EMP03922,15,11,12,66,37.8,119,1,48
EMP03923,19,12,25,26,40.8,540,3,100
EMP03924,41,34,12,58,38.6,174,2,66
EMP03925,50,34,19,23,43.6,458,1,100
EMP03926,50,41,14,58,40.0,163,1,62
EMP03927,37,34,15,49,38.8,107,0,54
EMP03928,48,43,2,109,35.9,20,1,19
EMP03929,45,42,7,101,37.3,18,0,19
EMP03930,41,30,23,23,35.9,327,2,100
EMP03931,16,15,10,58,36.5,169,0,41
EMP03932,33,24,21,23,41.7,382,3,100
EMP03933,43,37,11,57,41.7,196,2,66
EMP03934,17,13,11,55,35.6,97,2,58
EMP03935,31,28,3,68,43.2,3,1,18
EMP03936,28,23,6,66,41.1,32,1,22
EMP03937,31,27,10,62,43.3,133,2,54
EMP03938,33,23,21,17,44.2,330,1,100
EMP03939,12,9,25,29,39.5,447,2,100
EMP03940,36,35,3,66,43.0,6,0,7
EMP03941,30,27,5,112,39.3,6,1,22
EMP03942,23,20,7,78,38.7,10,0,18
EMP03943,13,11,2,120,40.0,32,0,8
EMP03944,27,25,2,120,36.9,56,1,19
EMP03945,16,13,13,57,37.1,163,2,65
EMP03946,37,33,7,104,40.0,20,0,20
EMP03947,26,21,25,25,35.1,474,2,100
EMP03948,17,16,5,65,43.1,31,1,23
EMP03949,20,17,14,60,39.0,183,1,57
EMP03950,36,28,24,24,35.1,359,5,100
EMP03951,45,36,19,15,37.5,256,3,100
EMP03952,41,29,22,25,42.4,362,3,100
EMP03953,16,14,3,91,38.2,44,1,20
EMP03954,11,9,4,86,42.9,18,1,20
EMP03955,30,28,5,100,39.4,6,0,13
EMP03956,40,35,4,120,43.3,31,1,24
EMP03957,40,32,17,28,41.5,527,1,100
EMP03958,45,34,21,16,44.4,251,5,100
EMP03959,39,29,23,27,39.6,452,2,100
EMP03960,26,20,8,48,40.8,134,1,53
EMP03961,34,27,10,70,42.6,94,2,53
EMP03962,32,31,4,86,36.7,38,1,21
EMP03963,23,18,9,66,41.6,181,1,48
EMP03964,16,15,6,96,43.9,57,0,18
EMP03965,33,23,18,25,39.8,270,3,100
EMP03966,17,13,15,51,35.1,125,1,63
EMP03967,20,17,10,70,43.1,164,0,41
EMP03968,27,18,18,22,35.3,504,4,100
EMP03969,24,22,7,99,37.6,12,1,24
EMP03970,27,23,8,67,35.1,98,1,41
EMP03971,22,20,12,60,38.3,197,1,53
EMP03972,39,38,3,79,38.3,19,0,9
EMP03973,19,17,9,53,36.8,125,0,41
EMP03974,17,11,16,25,42.5,530,2,100
EMP03975,47,35,19,27,37.8,214,5,100
EMP03976,50,43,3,89,37.6,34,0,15
EMP03977,26,24,7,116,35.6,40,1,29
EMP03978,39,34,5,96,39.2,24,0,17
EMP03979,44,30,19,17,35.8,585,2,100
EMP03980,37,34,14,66,39.5,126,2,61
EMP03981,28,18,21,18,35.6,512,3,100
EMP03982,21,20,5,108,41.3,48,1,24
EMP03983,11,8,21,26,44.1,215,1,100
EMP03984,49,33,18,28,42.4,402,2,100
EMP03985,12,10,8,53,37.5,103,0,41
EMP03986,32,23,25,20,35.3,257,3,100
EMP03987,34,22,16,16,41.2,430,5,100
EMP03988,10,7,8,59,37.2,165,1,43
EMP03989,46,45,2,97,40.4,0,1,14
EMP03990,26,24,14,51,40.2,162,0,54
EMP03991,47,34,17,21,40.5,364,3,100
EMP03992,37,30,14,59,37.2,138,0,49
EMP03993,14,12,4,73,39.8,6,0,10
EMP03994,22,19,6,73,36.8,25,1,26
EMP03995,42,32,15,57,36.5,81,0,50
EMP03996,12,11,3,85,35.9,23,1,18
EMP03997,34,22,25,25,38.2,325,2,100
EMP03998,12,9,10,44,42.0,153,1,60
EMP03999,49,37,18,25,42.1,235,1,100
EMP04000,48,47,5,102,39.6,60,1,25
EMP04001,27,26,6,67,35.3,54,0,18
EMP04002,40,34,3,87,44.2,13,1,21
EMP04003,32,28,5,77,42.0,46,0,18
EMP04004,49,37,14,64,36.0,129,0,51
EMP04005,31,30,4,114,39.6,53,0,14
EMP04006,25,19,21,16,35.4,261,2,100
EMP04007,20,15,16,17,39.5,371,1,100
EMP04008,26,21,23,25,37.6,535,5,100
EMP04009,21,19,5,116,42.2,41,1,25
EMP04010,41,40,2,67,40.8,54,1,18
EMP04011,48,42,6,102,44.6,48,1,26
EMP04012,22,17,17,24,35.9,261,2,100
EMP04013,45,38,2,97,40.5,43,0,13
EMP04014,10,8,12,68,44.9,69,1,42
EMP04015,29,22,21,25,36.4,591,1,100
EMP04016,42,38,2,75,38.8,44,0,11
EMP04017,33,27,9,40,42.9,70,2,66
EMP04018,16,13,16,23,40.4,409,2,100
EMP04019,47,45,6,77,39.3,2,1,23
EMP04020,26,21,15,51,35.9,79,0,51
EMP04021,30,19,24,20,35.7,490,3,100
EMP04022,25,18,8,46,39.6,68,1,50
EMP04023,48,45,8,47,38.6,98,2,58
EMP04024,32,27,5,81,43.5,9,1,24
EMP04025,45,42,4,96,40.6,30,0,13
EMP04026,44,40,14,55,38.4,148,0,51
EMP04027,38,32,16,23,41.1,406,5,100
EMP04028,34,27,17,19,42.8,227,1,100
EMP04029,32,27,6,118,41.0,35,0,20
EMP04030,33,27,11,41,35.1,63,0,51
EMP04031,30,22,24,18,39.3,333,1,100
EMP04032,21,18,11,45,41.6,165,1,63
EMP04033,12,8,22,27,35.2,406,3,100
EMP04034,30,24,12,64,44.2,72,2,55
EMP04035,18,14,19,22,35.8,258,4,100
EMP04036,25,23,6,92,37.7,22,0,16
EMP04037,16,12,14,61,40.6,168,1,57
EMP04038,10,7,25,28,42.8,504,1,100
EMP04039,37,33,15,64,44.7,138,0,47
EMP04040,50,45,2,68,40.4,18,0,9
EMP04041,21,17,10,65,36.9,86,1,41
EMP04042,22,17,22,15,38.7,334,3,100
EMP04043,28,22,11,51,44.7,141,1,58
EMP04044,39,37,4,108,36.1,50,0,14
EMP04045,15,12,11,46,38.0,185,2,72
EMP04046,12,9,20,20,38.9,381,3,100
EMP04047,26,22,5,80,43.9,34,0,17
EMP04048,24,19,19,27,42.1,449,5,100
EMP04049,25,20,25,29,35.9,371,1,100
EMP04050,35,31,4,79,38.7,19,1,21
EMP04051,28,24,12,62,35.9,95,2,55
EMP04052,27,22,24,21,39.6,592,5,100
EMP04053,13,12,4,66,37.9,5,0,10
EMP04054,21,17,8,49,44.5,109,2,57
EMP04055,16,15,3,81,43.6,13,0,8
EMP04056,49,42,3,113,43.1,43,0,15
EMP04057,34,27,21,23,38.5,510,4,100
EMP04058,38,33,7,90,38.3,46,0,22
EMP04059,41,33,18,27,36.5,223,5,100
EMP04060,33,24,21,19,40.3,211,3,100
EMP04061,13,11,15,51,38.6,123,0,53
EMP04062,33,26,10,46,40.0,122,0,50
EMP04063,17,11,18,17,38.4,562,5,100
EMP04064,29,21,13,42,37.7,154,2,74
EMP04065,35,26,23,18,35.1,471,5,100
EMP04066,18,17,14,51,39.2,153,0,52
EMP04067,33,32,7,78,42.3,19,1,26
EMP04068,41,34,13,60,36.6,80,1,50
EMP04069,33,31,3,97,43.1,53,0,12
EMP04070,43,38,2,77,45.0,18,1,18
EMP04071,16,15,3,98,38.3,18,1,17
EMP04072,37,29,13,59,44.1,168,0,50
EMP04073,37,26,16,26,38.5,240,3,100
EMP04074,25,19,23,17,39.5,289,4,100
EMP04075,42,35,17,19,43.3,352,2,100
EMP04076,31,22,25,15,43.1,584,5,100
EMP04077,14,9,23,16,41.7,553,5,100
EMP04078,50,44,3,104,38.1,9,0,12
EMP04079,46,41,7,109,36.5,0,1,28
EMP04080,48,41,12,47,39.2,174,1,67
EMP04081,32,25,21,17,38.4,542,1,100
EMP04082,14,11,20,30,41.1,325,2,100
EMP04083,13,11,4,65,42.0,24,0,12
EMP04084,39,37,6,106,35.5,36,0,17
EMP04085,19,16,4,99,35.8,47,0,15
EMP04086,33,28,7,109,36.9,60,0,24
EMP04087,37,32,3,89,38.1,13,1,20
EMP04088,45,43,2,91,41.8,17,1,16
EMP04089,46,32,19,22,42.8,235,3,100
EMP04090,20,15,11,55,39.1,86,1,49
EMP04091,29,22,22,29,38.8,253,5,100
EMP04092,25,20,22,24,37.3,536,4,100
EMP04093,47,37,14,63,38.0,197,2,73
EMP04094,12,8,25,23,40.5,280,2,100
EMP04095,47,44,12,43,39.6,92,0,51
EMP04096,11,8,16,19,37.8,496,1,100
EMP04097,34,24,21,15,41.0,562,5,100
EMP04098,31,22,23,19,41.1,413,5,100
EMP04099,32,24,17,29,41.5,356,2,100
EMP04100,47,34,20,15,42.9,460,4,100
EMP04101,20,18,7,65,44.5,45,0,20
EMP04102,40,34,14,44,40.8,73,0,56
EMP04103,10,9,4,84,44.8,11,0,10
EMP04104,15,9,23,16,42.9,258,1,100
EMP04105,45,33,20,15,38.6,491,5,100
EMP04106,46,41,3,71,37.3,29,1,22
EMP04107,13,9,25,25,35.4,446,3,100
EMP04108,25,21,13,51,36.2,124,1,59
EMP04109,28,23,24,22,37.3,414,5,100
EMP04110,36,27,17,19,35.0,549,3,100
EMP04111,13,11,4,89,35.1,44,0,14
EMP04112,28,27,6,102,43.4,14,1,22
EMP04113,32,27,6,98,43.4,46,1,24
EMP04114,17,14,22,30,41.7,387,5,100
EMP04115,38,30,17,21,37.6,449,5,100
EMP04116,21,20,5,81,39.4,53,0,16
EMP04117,15,13,2,95,40.2,52,0,10
EMP04118,35,28,16,18,37.1,238,4,100
EMP04119,37,32,5,107,40.7,39,1,27
EMP04120,46,37,21,27,38.3,241,2,100
EMP04121,39,38,2,66,43.1,36,0,8
EMP04122,15,9,25,27,36.4,206,5,100
EMP04123,33,31,12,44,44.8,165,0,56
EMP04124,50,44,3,100,38.2,51,0,15
